"corpus","utterance"
"gleason","because it wasn't until I was half way through talking to these people that you decided that you decided that maybe it would be worth us asking them"
"gleason","the last four"
"gleason","yeah"
"gleason","da last four two doubled it and one only gave me an estimate for when he did all the work"
"gleason","and you never gave anything back from that called called up and you answered"
"gleason","see that's why it would've been nice if you'd taken me seriously when I first started talking"
"gleason","otherwise I could've had twelve estimates"
"gleason","that's cause I don't think that you got really into it"
"gleason","I wish you'd gotten into it at the time when I started discussing it"
"gleason","I think I made too much here"
"gleason","we're not going to be eating all of this"
"gleason","well you eat as much as you can"
"gleason","this nice"
"gleason","you can go to nursery school tomorrow"
"gleason","I thought we wouldn't be able to"
"gleason","why"
"gleason","because we're not going to leave for New Jersey until after nursery school's over"
"gleason","cause Daddy has some work until then"
"gleason","you can put up you can go and visit your auntie again and all those pretty clothes"
"gleason","when you get dressed up when you're over there"
"gleason","you'd like me to stay there for a little bit"
"gleason","you want me to be your auntie"
"gleason","okay I I'll stay a little bit"
"gleason","I'd like to walk too though"
"gleason","but"
"gleason","you're full"
"gleason","it's a size six"
"gleason","hm"
"gleason","does she live in Briggffona"
"gleason","oh"
"gleason","poor Andrea called today"
"gleason","well because she was thinking of enrolling Beth"
"gleason","and I told her she"
"gleason","I'm I'd like to come next week"
"gleason","mm"
"gleason","to the nursery school and I"
"gleason","said Andrea it's already enrolled for next year"
"gleason","um"
"gleason","petals"
"gleason","mm"
"gleason","why does a flower xxx"
"gleason","I think that this is supposed to be where the pollen is"
"gleason","and the petals are pretty colors that attract bees so they'll come and make the honey"
"gleason","well that's not a real flower"
"gleason","so they can't"
"gleason","because there's no nectar in a pretend flower"
"gleason","only in real flowers"
"gleason","well cause that's just made out of straw or something"
"gleason","it's not"
"gleason","pollen and nectar"
"gleason","listen we just read a book yesterday about bees making honey"
"gleason","mhm"
"gleason","Susan'll show you"
"gleason","mhm"
"gleason","Susan knows all about the worker bees"
"gleason","and the queen bee"
"gleason","I"
"gleason","flop flop flop flop"
"gleason","flop flop and the xxx go xxx"
"gleason","no that's clover"
"gleason","mm"
"gleason","hmm"
"gleason","that's right"
"gleason","they work until they die"
"gleason","those"
"gleason","the queen bees she"
"gleason","only the queen bee lays eggs"
"gleason","they don't discuss that wi"
"gleason","well know an interesting thing is that bees don't fly at night time because they don't see and they come out to what the problem is and the skunks eat"
"gleason","yep"
"gleason","they"
"gleason","xxx"
"gleason","Sharon brought over a color"
"gleason","was that Sharon's coloring book Susan where you made the horse by following the dots"
"gleason","wa wa that one of"
"gleason","was that Sharon's"
"gleason","o should find that and show it to Daddy"
"gleason","and Sharon said Susan followed the numbers in order"
"gleason","is"
"gleason","I'm telling you"
"gleason","it's a good thing all her friends don't use toilet words"
"gleason","otherwise I think we'd be in the toilet"
"gleason","as"
"gleason","actually we'll probably go through that she's four anyway"
"gleason","did Sharon do some of that too"
"gleason","yes"
"gleason","oh I guess she did them all"
"gleason","I"
"gleason","o I forgot to go to the house across the street"
"gleason","I somehow in a weak moment the American Heart Association called me"
"gleason","it's not their weakful moment and then they asked me if I would collect for then and I said yes"
"gleason","xxx"
"gleason","anyway I told er I would only do it for five houses"
"gleason","it wasn't anything to big"
"gleason","and one of the houses was across the street"
"gleason","and and there was a woman there middle with a young child about ten"
"gleason","I don't know who else lives there"
"gleason","it didn't look too bad inside"
"gleason","I couldn't"
"gleason","I didn't feel you know I xxx"
"gleason","they have a huge vestibule with a big stairway going up and a living"
"gleason","and that's all I saw"
"gleason","I didn't see much of of the living room"
"gleason","no"
"gleason","yeah"
"gleason","I didn't look to see how much"
"gleason","but uh it looked a lot better than the outside"
"gleason","I didn't ask"
"gleason","I didn't tell her I was from the house across the street"
"gleason","I just said I was from the American Heart Association and would she care to contribute and she said yes"
"gleason","I haven't seen anybody b shown around"
"gleason","I"
"gleason","I bet they've taken themselves off the market"
"gleason","I wonder if it comes from reading"
"gleason","in"
"gleason","I see you"
"gleason","you're balancing up there aren't you"
"gleason","mhm"
"gleason","yes"
"gleason","you are getting so big and strong"
"gleason","Susan and Billy had such a nice time playing together"
"gleason","you wanna tell Daddy what you and Billy did today"
"gleason","yes and you made many breakfasts"
"gleason","you were always xxx coming down making breakfast"
"gleason","they played that all morning"
"gleason","from nine thirty to about twelve"
"gleason","he"
"gleason","he"
"gleason","they really"
"gleason","they both play here together very well"
"gleason","usually on Thursday"
"gleason","Thursday"
"gleason","Friday"
"gleason","always does"
"gleason","that's one thing you can usually be certain about"
"gleason","mm"
"gleason","um do we have any wine that we could take this weekend"
"gleason","a whole bottle of that"
"gleason","well that's okay"
"gleason","I don't mind"
"gleason","well I could pick up something if you don't want to part with it"
"gleason","no that we can't do"
"gleason","xxx right out"
"gleason","hey yeah"
"gleason","they may not open it"
"gleason","if it doesn't go with what they're havin then anyway we're not going to even make it there for dinner so what makes you think they're gonna open it"
"gleason","well I've always"
"gleason","we I was gonna try it on the xxx"
"gleason","I was thinking of making something"
"gleason","alright"
"gleason","my xxx"
"gleason","I have two very big large boxes of paper in the car"
"gleason","you think you could help me tomorrow and get them out"
"gleason","yeah"
"gleason","mhm"
"gleason","it's hard to wait isn't it Susan"
"gleason","well I don't know"
"gleason","I was actually listening about how hard it was"
"gleason","oh"
"gleason","I was I was the one who was reassuring"
"gleason","yes"
"gleason","yes"
"gleason","well"
"gleason","wet his diapers so much that he wet his pants"
"gleason","and he couldn't go home in wet pants"
"gleason","he would've gotten cold so we put those dry pants on him"
"gleason","and"
"gleason","well I've had chicken pox"
"gleason","Susan hasn't"
"gleason","why"
"gleason","what"
"gleason","you mean because of going to nursery school"
"gleason","oh well no"
"gleason","not but she has to be exposed to them"
"gleason","yeah"
"gleason","have you had chicken pox"
"gleason","I wonder if it was impetigo"
"gleason","is it just one mark"
"gleason","is"
"gleason","well that could happen"
"gleason","you just get one mark and that's chicken pox"
"gleason","it's good for you"
"gleason","you know that sort of thing"
"gleason","yeah"
"gleason","but anyhow that does happen to some people"
"gleason","but diagnose only on one mark"
"gleason","it at the stages"
"gleason","xxx"
"gleason","yeah xxx"
"gleason","yeah"
"gleason","dinner's over"
"gleason","did you turn off the tape"
"gleason","turn"
"gleason","the only person that's missing from dinner xxx is Shari"
"gleason","um"
"gleason","Theresa um"
"gleason","Theresa xxx isn't that terrific"
"gleason","Italian dressing"
"gleason","xxx"
"gleason","well it might be on the uh in the refrigerator or something"
"gleason","on the uh shelf no"
"gleason","then it's on top of somewhere"
"gleason","gee"
"gleason","what"
"gleason","what"
"gleason","what did you do at school"
"gleason","oh"
"gleason","that was really cute"
"gleason","I saw it hanging up made from what"
"gleason","what were they made from"
"gleason","who wa who wa"
"gleason","what are you going to be in those countrys"
"gleason","who's the bad guy"
"gleason","right xxx"
"gleason","who's that"
"gleason","right"
"gleason","esta"
"gleason","Theresa ha is getting New York accent"
"gleason","uh Theresa do you want any asparagus"
"gleason","no"
"gleason","you want to be a big"
"gleason","oh that was mar"
"gleason","oh you used to be a big asparagus freak Theresa when you was a baby"
"gleason","remember when Theresa used ta steal whole cans of asparagus"
"gleason","she really ate much better when she was a baby"
"gleason","there's more if you want more asparagus honey"
"gleason","want more asparagus"
"gleason","tell Daddy"
"gleason","u what did ya tell Daddy about um Purim"
"gleason","I don't know the sto"
"gleason","do you know the story"
"gleason","I wanna read up on it this Sunday at the Purim carnival you can go to any any one of the temples"
"gleason","the xxx tumbles around"
"gleason","we'll go yeah"
"gleason","go yeah"
"gleason","they are good"
"gleason","no"
"gleason","what"
"gleason","mhm"
"gleason","Theresa's performing for the tape recorder what"
"gleason","oh her hands are a mess"
"gleason","she from a little share of cookie xxx chocolate cookie yeah when you first made what"
"gleason","yeah"
"gleason","what"
"gleason","yes"
"gleason","let it all out"
"gleason","spit it out"
"gleason","no I meant say what you're saying it's taking you a long time"
"gleason","yes"
"gleason","mhm"
"gleason","yes"
"gleason","yes"
"gleason","uh what'd you take a long time doing"
"gleason","yes"
"gleason","I bet you were very sad about that"
"gleason","no Elizabeth's going to be five this summer"
"gleason","kindergarten"
"gleason","Ter"
"gleason","do you remember what you're gonna make on Thursday"
"gleason","in school remember we told you"
"gleason","Ham"
"gleason","right you're gonna make Hamantaschen"
"gleason","uhhuh"
"gleason","oh yeah that's what you're gonna make with your uh juice can"
"gleason","the week is devoted to Purim festivities"
"gleason","Weina came over to take a look at the crown Queen Esther crown"
"gleason","every little Jewish girl in the country is Queen Esther"
"gleason","what"
"gleason","oh yeah"
"gleason","would the salad"
"gleason","Theresa did you eat your whole orange"
"gleason","I forgot it and I just looked in your in your um lunch box"
"gleason","it's the first time I ever saw you all your food eaten"
"gleason","you ate the cheese the half of bologna sandwich and the orange and the chocolate milk"
"gleason","and you didn't share it with"
"gleason","anyone"
"gleason","you ate it all by yourself"
"gleason","I can't believe that that's great"
"gleason","who peeled the orange for you"
"gleason","who peeled the orange"
"gleason","you peeled the orange"
"gleason","T_J was wearing a silly hat"
"gleason","sounds like a lot of fun"
"gleason","sounds like great fun"
"gleason","and also Laura told me that Theresa zipped up her jacket by herself today at school"
"gleason","really what"
"gleason","after"
"gleason","it's on"
"gleason","when we're"
"gleason","what"
"gleason","where'd you see that"
"gleason","where was it"
"gleason","they said we should do it unobtrusively ya know just stick it somewhere xxx here ya know"
"gleason","you have that"
"gleason","although she's really not b any different than she usually is"
"gleason","Marty you want any more salad"
"gleason","xxx"
"gleason","haha"
"gleason","xxx ya know what I think"
"gleason","I think you're making up a big story"
"gleason","what"
"gleason","hey"
"gleason","put those back and I want you to sit down and finish what's on your plate"
"gleason","what"
"gleason","Theresa you're not eating your dinner"
"gleason","why was that"
"gleason","xxx"
"gleason","Theresa"
"gleason","Theresa I don't wanna see unless you're sitting"
"gleason","down and eating your dinner"
"gleason","now come on"
"gleason","oh really"
"gleason","who's he"
"gleason","honey you've been talking nonstop"
"gleason","Daddy just wants to say one thing to Mommy Theresa"
"gleason","definitely"
"gleason","oh seventy eight"
"gleason","that'll be a while though"
"gleason","could have a lot more xxx"
"gleason","what"
"gleason","what"
"gleason","what honey"
"gleason","yep"
"gleason","tell me something"
"gleason","do you think you're talking more than you usually talk because the tape recorder's on"
"gleason","yeah I"
"gleason","Theresa you didn't finish your dinner"
"gleason","now come on"
"gleason","did finish her fish"
"gleason","xxx"
"gleason","I give her fish"
"gleason","did I give you any fish"
"gleason","oh"
"gleason","bum bum bum"
"gleason","why not"
"gleason","did Laura say anything about it"
"gleason","no"
"gleason","I don't know they're supposed to get someone there was some confusion I want I can't wait till Theresa could have her class picture"
"gleason","Theresa do me a favor do you want dessert"
"gleason","then finish what's on your plate"
"gleason","what"
"gleason","how usually we can't get you to the table"
"gleason","she loves the tape thing"
"gleason","next time xxx"
"gleason","yeah"
"gleason","not you"
"gleason","do you want me to write your name on a piece of paper and you can copy it on to the card"
"gleason","what"
"gleason","yes"
"gleason","not really"
"gleason","what"
"gleason","she got one or two hours this morning"
"gleason","so"
"gleason","she'll be up xxx"
"gleason","so we what"
"gleason","what did Laura show you when we came"
"gleason","the guy asked what are you going to be doing with the swords"
"gleason","yeah"
"gleason","that's all folks"
"gleason","up bup bup bup"
"gleason","yeah we'll we'll turn it off I think Dave will show us how to listen to it back xxx"
"gleason","we can turn it off now"
"gleason","good night tape recorder"
"gleason","do you want rice"
"gleason","top"
"gleason","a"
"gleason","sure"
"gleason","do you want a spoon"
"gleason","xxx you can have one"
"gleason","this one"
"gleason","the big one you want the big one"
"gleason","or you smaller one"
"gleason","it's a little hot still a little"
"gleason","but the salad is cold"
"gleason","xxx who did the lettuce tonight"
"gleason","xxx"
"gleason","he"
"gleason","xxx you're hungry huh"
"gleason","get"
"gleason","woof"
"gleason","what happened"
"gleason","oh thank mhm"
"gleason","Mama"
"gleason","no"
"gleason","I got some here"
"gleason","you want some of mine"
"gleason","tell Papa about when you went outside to day"
"gleason","not tellin huh"
"gleason","kind of what"
"gleason","he watched it Ma get made"
"gleason","that corn might be"
"gleason","hmm not work huh"
"gleason","put your fork in and if it's really stiff it's not done"
"gleason","or it's overdone"
"gleason","hmm"
"gleason","it"
"gleason","mhm yes it"
"gleason","how is it"
"gleason","good"
"gleason","good"
"gleason","I think it's good"
"gleason","I it"
"gleason","it's one of my favorite goods"
"gleason","you too"
"gleason","good"
"gleason","xxx a big relief"
"gleason","what time is Howard borrowing the car"
"gleason","you're doing a good job"
"gleason","oh thanks Babe hmm"
"gleason","are you that's fine"
"gleason","he went to the door for a minute he'll be right back"
"gleason","hmm"
"gleason","tick"
"gleason","clock"
"gleason","no that's a tape"
"gleason","I didn't hear them"
"gleason","and where they going"
"gleason","Momma doesn't loan"
"gleason","xxx"
"gleason","o"
"gleason","the Capri"
"gleason","did you speak to them"
"gleason","it's burning hot"
"gleason","to the woman and"
"gleason","I"
"gleason","of course you can but it's so very hot"
"gleason","you're gonna have_to"
"gleason","oh wa"
"gleason","no it's too hot even to put on your plate"
"gleason","you"
"gleason","this piece is for Victor but it's so hot I really don't want it on your plate"
"gleason","you want"
"gleason","hmm hope not"
"gleason","xxx it's done"
"gleason","he went to see if that was Howard blowing the horn"
"gleason","here's some"
"gleason","I'm putting a little more meat on my plate"
"gleason","if you want it"
"gleason","should I put it right on yours"
"gleason","okay"
"gleason","the corn is still just too just too hot for you"
"gleason","it's"
"gleason","can"
"gleason","I know but if you bump your arm on it it will really burn you do you see the steam on it"
"gleason","well that was the corn water"
"gleason","mhm splat"
"gleason","milk and butter"
"gleason","here's"
"gleason","oh"
"gleason","oh I don't know where"
"gleason","xxx go and fetch them"
"gleason","that's enough salt hon just xxx use y a little bit"
"gleason","mm it's okay a little bit you might want me to cut that piece though right"
"gleason","mhm"
"gleason","big big"
"gleason","I'll cut it and give it back"
"gleason","here you go"
"gleason","thanks Babe"
"gleason","I will"
"gleason","he's gonna love to learn how to put butter"
"gleason","is it hot"
"gleason","you're hungry"
"gleason","can't find them honey"
"gleason","xxx"
"gleason","you you know that corn that comes in a can we open"
"gleason","you know that kind"
"gleason","this"
"gleason","no you're not"
"gleason","I didn't eat all day exercised for an hour and a half and then"
"gleason","I"
"gleason","I didn't even go to the sale at school"
"gleason","you that way"
"gleason","xxx no of course you don't"
"gleason","oh this corn is so good"
"gleason","what's the matter"
"gleason","what's the matter"
"gleason","I don't understand before you eat your corn or dessert"
"gleason","that's crazy"
"gleason","I'd like you to do a little more"
"gleason","now corn too hot"
"gleason","oo give him some corn"
"gleason","are you gonna have a ball game after dinner"
"gleason","which kind of ball game would you play"
"gleason","your new kind"
"gleason","what kind is your new kind"
"gleason","woofer ball"
"gleason","Wiffle"
"gleason","it's awful hot but it's awful good"
"gleason","I don't want it hot either"
"gleason","it'll be cool very soon"
"gleason","big ones hotter"
"gleason","you can have mine but it's hotter still it's very hot woah"
"gleason","yeah"
"gleason","now which one do I get"
"gleason","I think I got a raw deal here"
"gleason","o mm xxx"
"gleason","yeah a little bit"
"gleason","they did want me to come look at Dandelion Daycare today"
"gleason","they'd like you to schedule it more than an hour ahead"
"gleason","except it's on my calendar"
"gleason","she understanded"
"gleason","she said they call you the night"
"gleason","they call you one night during the week before you come and talk about the school and do a whole thing about the philosophy to see if you're really interested which makes sense"
"gleason","I know I hate those things too artificial corn holders"
"gleason","what are you eating the corn or the butter"
"gleason","good"
"gleason","I thought so"
"gleason","mhm"
"gleason","someone showed you that good way to butter on"
"gleason","hmm"
"gleason","I don't wanna lick your finger"
"gleason","they opened a new restaurant in the garage"
"gleason","yup xxx"
"gleason","what was his name diet gourmet"
"gleason","xxx"
"gleason","right"
"gleason","I don't know that he did it but Lesley told me"
"gleason","what is that"
"gleason","don't put it in your mouth"
"gleason","it's"
"gleason","no no it's"
"gleason","stick it in your corn but not in your mouth"
"gleason","I do that's"
"gleason","that's for all my vegetables"
"gleason","well we didn't get a chance to put it in the other room yet"
"gleason","could I have some um club soda"
"gleason","I'll give you some green lime lemon"
"gleason","mhm"
"gleason","actually I'm picking my tooth"
"gleason","you really need to brush your teeth after corn ya know"
"gleason","here xxx"
"gleason","it is yours I know"
"gleason","I ate mine"
"gleason","I ate my whole piece of corn"
"gleason","this other half is your half if you want it"
"gleason","switching"
"gleason","hmm we're sharing"
"gleason","he's busy scraping"
"gleason","we were calling it the ear"
"gleason","ear"
"gleason","an"
"gleason","or corn on the cob"
"gleason","same"
"gleason","scraping would be on your head very soon"
"gleason","with the sauce in"
"gleason","who's"
"gleason","who's"
"gleason","oh"
"gleason","yeah"
"gleason","Victor Aaron no dear no xxx"
"gleason","you don't eat straight butter"
"gleason","xxx"
"gleason","you just don't it's really not good for"
"gleason","here"
"gleason","put it on your corn"
"gleason","that's okay"
"gleason","I'm sorry"
"gleason","xxx"
"gleason","do you love butter so much"
"gleason","do"
"gleason","lick what's on your fingers"
"gleason","well I'm sorry"
"gleason","it's not good for you"
"gleason","what do you need"
"gleason","can you wipe your hands off"
"gleason","mhm xxx"
"gleason","this is your piece also"
"gleason","want any more"
"gleason","want one more bite of meat"
"gleason","you want a pop"
"gleason","do ya"
"gleason","okay want Poppa to get it"
"gleason","ahhah"
"gleason","you will"
"gleason","you're the one that's going to eat it right"
"gleason","a plate to put it on sounds like a good idea"
"gleason","pick something that goes with green soda"
"gleason","what do you think"
"gleason","mhm"
"gleason","mhm good choice"
"gleason","need any help getting it off"
"gleason","sure"
"gleason","well that would be what to do would it wouldn't it"
"gleason","ya think"
"gleason","only I'm not sure if this one is"
"gleason","try"
"gleason","yea xxx they all cold"
"gleason","I was jokin you"
"gleason","too cold to bite"
"gleason","I have_to make a huge salad for dinner tomorrow night"
"gleason","what a rotten deal I got stuck with"
"gleason","that was oh well xxx so I wasn't fast enough say wine or bread"
"gleason","the first time I missed I guess I can do it"
"gleason","just wanna eat a pop"
"gleason","oh"
"gleason","say it again"
"gleason","you change it that's good"
"gleason","what did you do today"
"gleason","o"
"gleason","no"
"gleason","he"
"gleason","right"
"gleason","and"
"gleason","with the numbers"
"gleason","you know how to get the music on and off"
"gleason","that's very good"
"gleason","that's right"
"gleason","it's called the snooze"
"gleason","that's right you got it"
"gleason","he told me the whole story of the train ride the trolley ride and then down and then I the subway and downstairs and oh gosh did you walk far first a few people go off then a few more people could get off and then a few more people got off and then you got off right"
"gleason","it was a good story"
"gleason","and suddenly you were outside"
"gleason","suddenly"
"gleason","that's the best part"
"gleason","isn't that the best part of all"
"gleason","I like that best of all too it's so nice"
"gleason","thank"
"gleason","we went to the fruit stand"
"gleason","no"
"gleason","remember"
"gleason","and"
"gleason","xxx"
"gleason","hmm"
"gleason","I still don't want some no I usu I'm pretty consistent I will give you a no on a popsicle almost any day of the week"
"gleason","o what do I like"
"gleason","I like ice cream"
"gleason","I"
"gleason","I"
"gleason","woo"
"gleason","xxx"
"gleason","I"
"gleason","I like whipped xxx"
"gleason","chocolate"
"gleason","Jimmys"
"gleason","and"
"gleason","oo"
"gleason","those are a few things I like what do you like"
"gleason","pops what else"
"gleason","rice"
"gleason","that's true"
"gleason","what else"
"gleason","meat"
"gleason","or beets"
"gleason","beets"
"gleason","you're full of balo"
"gleason","are you full of baloney"
"gleason","do you really like beets"
"gleason","no I'm a"
"gleason","meat and pops"
"gleason","no way"
"gleason","no thank"
"gleason","tell ya"
"gleason","we went to the f fruit stand"
"gleason","h he wanted radishes right"
"gleason","then he decided the radish package he took was not a good package and we went to get it out and we was in another man's basket"
"gleason","we in line waiting the other man came out and he said"
"gleason","hey"
"gleason","remember"
"gleason","hey those are mine"
"gleason","right"
"gleason","and he kept saying"
"gleason","why did he talk like that"
"gleason","he felt bad after an hour"
"gleason","we weren't taking his food we were looking for our radishes"
"gleason","right"
"gleason","hey"
"gleason","well he did but we were looking at his cucumbers"
"gleason","it the floor"
"gleason","remember"
"gleason","next to the cash register"
"gleason","we waited in line near that woman with green"
"gleason","she was nice to you"
"gleason","I don't know her name"
"gleason","so cold"
"gleason","no thank"
"gleason","goes with the corn on your chin"
"gleason","no thanks I'm debating whether to tell you guys you can come to the dinner tomorrow night"
"gleason","I know it's not a big favor"
"gleason","that's why I'm debating"
"gleason","the last class"
"gleason","xxx at six xxx come and pick him up"
"gleason","I don't have an interview Wednesday night it's next week"
"gleason","you wanna switch days next week"
"gleason","oh"
"gleason","Friday"
"gleason","this you cannot"
"gleason","this Saturday is the wedding in New Hampshire"
"gleason","she wants a set of mugs"
"gleason","I think she's xxx"
"gleason","she wants a yogurt maker"
"gleason","I said she could have mine"
"gleason","I'm sure nobody's gonna wanna go out"
"gleason","we're not even gonna get home til"
"gleason","I don't know"
"gleason","w w we won't leave there"
"gleason","I I can't imagine the earl"
"gleason","any earlier than five or six"
"gleason","what"
"gleason","xxx"
"gleason","why does it not go on anymore"
"gleason","it fell off"
"gleason","that's the way of the pop never goes back on"
"gleason","three weeks away"
"gleason","which which is the start of Memorial Day weekend"
"gleason","Friday"
"gleason","you're leaving Friday night"
"gleason","you"
"gleason","you xxx can do that but the next week I will not be here"
"gleason","I will be on the vineyard"
"gleason","and I have him"
"gleason","I come back Saturday"
"gleason","um Alice might keep him"
"gleason","she knows I'm going away"
"gleason","she's agreed to help out"
"gleason","or"
"gleason","xxx"
"gleason","mhm I'm sure she would if you ask her"
"gleason","I think you're about done"
"gleason","that's what I think"
"gleason","you know what I would suggest washing your"
"gleason","righto"
"gleason","are"
"gleason","xxx"
"gleason","no"
"gleason","look"
"gleason","alright that's not kind is it"
"gleason","mhm"
"gleason","you had lots"
"gleason","why are you angry at your self"
"gleason","o xxx"
"gleason","Elana ran away with Wanda's ashtray in that xxx"
"gleason","I don't know if the xxx was broken but I know that if there hadn't been xxx"
"gleason","xxx she ripped it out and then she stuck xxx and one of the broken pieces is just lost"
"gleason","xxx"
"gleason","what"
"gleason","oh the cheese"
"gleason","you turn it around and around"
"gleason","well you know what you did"
"gleason","what"
"gleason","listen"
"gleason","I am trying to think of things that you've gotten from presents from other birthday partys"
"gleason","cause I think some kids have some really nice presents"
"gleason","things you don't really break"
"gleason","well Susan's birthday party you got Playdoh right"
"gleason","yes I'm not giving candy"
"gleason","raisins and nuts"
"gleason","raisins and peanuts"
"gleason","little boxes of raisins and little bags of peanuts"
"gleason","there you wanna hold this so I could xxx"
"gleason","and at Joe's party you got a uh"
"gleason","a saw and a pot"
"gleason","so that's"
"gleason","so I'm different"
"gleason","Tricia didn't give candy"
"gleason","what"
"gleason","yeah"
"gleason","but maybe we can d"
"gleason","there's no more"
"gleason","I can't believe that"
"gleason","want some more cheese"
"gleason","but Elana you got cheese"
"gleason","you want me to turn your spaghetti around in there"
"gleason","I'm trying to guess what would be a good thing to xxx"
"gleason","xxx pretty big with magic tricks"
"gleason","xxx"
"gleason","what's your magic trick going to be that you're going to do at the party"
"gleason","oh wow"
"gleason","not very well"
"gleason","xxx"
"gleason","it's chicken"
"gleason","isn't that good"
"gleason","what's so funny"
"gleason","xxx"
"gleason","yeah"
"gleason","I was going to say try not to dip it in the spaghetti sauce"
"gleason","eat your spaghetti with a fork"
"gleason","want me to twirl your spaghetti around"
"gleason","I'll help you do that okay"
"gleason","here's some chicken"
"gleason","I decided to put some chicken in the spaghetti because that's the way Auntie Charlotte used to do it"
"gleason","remember Auntie Charlotte"
"gleason","Danny and Mary's mommy"
"gleason","used to feed you spaghetti sauce every afternoon at four o'clock"
"gleason","on what"
"gleason","oh when Liz went to your birthday party last year"
"gleason","and she had to go"
"gleason","she couldn't stay for the whole thing"
"gleason","what about Joey"
"gleason","we're going to invite Joe to the birthday party for Wanda's guest we're going to invite Clifford to the party for Elana's guest"
"gleason","I was looking at that list the other night"
"gleason","and I think that's about as good as any"
"gleason","xxx"
"gleason","then Shawn"
"gleason","oh xxx"
"gleason","xxx"
"gleason","a lot of your friends will be there too"
"gleason","what"
"gleason","you want the chicken bone back"
"gleason","there's no chicken but you know what"
"gleason","there's chicken meat here"
"gleason","more cheese"
"gleason","David she's seen David at school xxx"
"gleason","xxx"
"gleason","I'm sure Sara doesn't xxx"
"gleason","you thought I'd be mad at you"
"gleason","now I'm not understanding"
"gleason","I won't give her the money for it"
"gleason","you"
"gleason","yeah but I had to think about whether or not it was a case for xxx because it really didn't belong to her"
"gleason","and I decided that it was like when you found that plastic coin in the parking lot and we didn't know who it belonged to and there was no way of finding out"
"gleason","so we said you could keep it but you know you can't always find and keep things xxx"
"gleason","if you know who they belong to"
"gleason","yeah"
"gleason","Elana"
"gleason","Elana it's empty"
"gleason","no"
"gleason","okay"
"gleason","okay"
"gleason","it"
"gleason","can I wind you some more spaghetti"
"gleason","of course not why not"
"gleason","yes"
"gleason","you haven't eaten much all today really come to think of it you kids were eating sandwiches"
"gleason","I"
"gleason","xxx she had a whole bunch of grapes"
"gleason","xxx"
"gleason","let me see it"
"gleason","let me see it"
"gleason","can I see it"
"gleason","alright let me see"
"gleason","oh"
"gleason","oh it's a little soldier xxx"
"gleason","yea it's a soldier he's wearing a green hat"
"gleason","o xxx"
"gleason","it's not candy it's plastic"
"gleason","but they really"
"gleason","xxx"
"gleason","that's why Mommy doesn't let you buy those things because they're really junky"
"gleason","yes but"
"gleason","that's right so I let you keep it"
"gleason","Elana you close that cabinet"
"gleason","really"
"gleason","that's interesting"
"gleason","pause yeah she does do I do it too"
"gleason","I"
"gleason","Elana put it in the cabinet"
"gleason","oh is that the one with the thing"
"gleason","you see"
"gleason","look at that"
"gleason","you see how clean it is"
"gleason","you should have seen the floor when everybody left this place it was dangerous"
"gleason","xxx"
"gleason","I brought it up"
"gleason","I brought it up"
"gleason","I brought it up because I was trying to bang the door back under the hinge and I"
"gleason","but this floor was so messy xxx"
"gleason","xxx"
"gleason","that's a balloon"
"gleason","here you come huh"
"gleason","that's a gum"
"gleason","squeeze"
"gleason","squeeze"
"gleason","that gum"
"gleason","that's not a gum"
"gleason","if you bite the balloon Elana you will break it"
"gleason","squeak sgueak squeak"
"gleason","you want another green pepper"
"gleason","Wanda"
"gleason","you want some more green pepper"
"gleason","hey are you finished"
"gleason","xxx very late afternoon it was very chilly when Christy and Shawn came and xxx oh look"
"gleason","Elana found all the clean dishes and she's making us tea"
"gleason","honey the whole family"
"gleason","what sort of cookies should we have Wanda"
"gleason","chocolate"
"gleason","yes"
"gleason","any what"
"gleason","what was on sale were those xxx corn chowder with xxx and"
"gleason","you found a bowl"
"gleason","listen o"
"gleason","o I almost broke"
"gleason","um"
"gleason","oh what was I going to say"
"gleason","oh I was going to say to Elana Elana we spent a lot of time cleaning up that sink and you are big enough now so that you can put away things when you're finished with them too"
"gleason","xxx"
"gleason","xxx"
"gleason","xxx much less"
"gleason","here you want me xxx"
"gleason","xxx"
"gleason","she wanted to know where xxx was xxx"
"gleason","yeah I'm gonna xxx"
"gleason","I'm not sure xxx"
"gleason","xxx"
"gleason","what is it"
"gleason","xxx"
"gleason","you amd"
"gleason","xxx"
"gleason","yea for Elana"
"gleason","Elana aren't you going to eat your chocolate cookie"
"gleason","xxx"
"gleason","you saw what"
"gleason","mm in the book"
"gleason","Archie the cat"
"gleason","yeah Archie is"
"gleason","Lilly is in the book yeah"
"gleason","that was close"
"gleason","you're that you keep pushing your chair back that way"
"gleason","you can't have a new cookie until you finish your old cookie"
"gleason","are your feelings very hurt Elana"
"gleason","she saw we all got new cookies she"
"gleason","this was the first crazy thing she did"
"gleason","not to think it was her first cookie ever"
"gleason","you'll never finish your other cookie"
"gleason","no"
"gleason","I want to know how you kept that secret xxx"
"gleason","and when I said there's a package from Granny Eva how did you know that it was that picture and how come you did think it was a uh a birthday present or something"
"gleason","how did you know what it was"
"gleason","well I am so impressed by somebody who is not even four years old who can keep a secret for two whole months if I that's really incredible"
"gleason","I'm she forgot"
"gleason","but not to be able to tell us about it when we first came"
"gleason","I asked Wanda"
"gleason","based on your mother's letter I said uh how were you girls that day"
"gleason","were you reasonable and cooperative and what did ya tell me"
"gleason","huh"
